SUID	evidence	label	name	uri	weight	CID	Gene
2199	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/9862760:ABCC9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9862760	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	7.96E-05	9862760	ABCC9
2200	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10546096:ABCC9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10546096	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	7.96E-05	10546096	ABCC9
2201	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/9799392:ABCC9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9799392	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	7.96E-05	9799392	ABCC9
2202	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10692234:ABCC9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10692234	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	7.96E-05	10692234	ABCC9
2203		hprd	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/uniprot/resource/gene/LDHA	http://chem2bio2rdf.org/hprd	0.01254741784		
2204	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10667106:ABCC9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10667106	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	7.96E-05	10667106	ABCC9
2205	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/21183546:ABCC9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/21183546	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	5.89E-04	21183546	ABCC9
2206	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10456839:ABCC9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10456839	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	7.96E-05	10456839	ABCC9
2207	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10667925:ABCC9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10667925	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	7.96E-05	10667925	ABCC9
2208	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10787580:ABCC9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10787580	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	7.96E-05	10787580	ABCC9
2209	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/11508571:ABCC9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11508571	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	7.96E-05	11508571	ABCC9
2210	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10644842:ABCC9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10644842	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	7.96E-05	10644842	ABCC9
2211	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/15146830:ABCC9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/15146830	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	8.23E-06	15146830	ABCC9
2212	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10621403:ABCC9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10621403	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	7.96E-05	10621403	ABCC9
2213	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10501033:ABCC9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10501033	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	7.96E-05	10501033	ABCC9
2214	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10831890:ABCC9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10831890	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	7.96E-05	10831890	ABCC9
2215	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10433766:ABCC9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10433766	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	7.96E-05	10433766	ABCC9
2216		GO_ID	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://bio2rdf.org/GO/GO:0008282	http://chem2bio2rdf.org/uniprot/resource/GO_ID	0.001846814805		
2217	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10809911:ABCC9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10809911	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	7.96E-05	10809911	ABCC9
2218	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/9886164:ABCC9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9886164	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	5.89E-04	9886164	ABCC9
2219	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10547789:ABCC9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10547789	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	7.96E-05	10547789	ABCC9
2220	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10810245:ABCC9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10810245	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	7.96E-05	10810245	ABCC9
2221	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10810351:ABCC9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10810351	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	7.96E-05	10810351	ABCC9
2222	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/9948658:ABCC9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9948658	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	5.89E-04	9948658	ABCC9
2223	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10620857:ABCC9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10620857	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	7.96E-05	10620857	ABCC9
2224		GO_ID	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://bio2rdf.org/GO/GO:0010107	http://chem2bio2rdf.org/uniprot/resource/GO_ID	0.001846814805		
2225	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/9947948:ABCC9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9947948	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	7.96E-05	9947948	ABCC9
2226	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10500343:ABCC9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10500343	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	2.13E-05	10500343	ABCC9
2227	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10760503:ABCC9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10760503	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	2.13E-05	10760503	ABCC9
2228	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/44293670:ABCC9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44293670	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	2.13E-05	44293670	ABCC9
2229	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10644163:ABCC9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10644163	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	2.13E-05	10644163	ABCC9
2230	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10667926:ABCC9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10667926	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	2.13E-05	10667926	ABCC9
2231	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/9864804:ABCC9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9864804	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	2.13E-05	9864804	ABCC9
2232	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10831890:ABCC9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10831890	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	2.13E-05	10831890	ABCC9
2233	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10433766:ABCC9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10433766	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	2.13E-05	10433766	ABCC9
2234	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/9885495:ABCC9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9885495	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	2.13E-05	9885495	ABCC9
2235	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/9797402:ABCC9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9797402	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	4.39E-05	9797402	ABCC9
2236	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10834289:ABCC9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10834289	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	2.13E-05	10834289	ABCC9
2237	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10455786:ABCC9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10455786	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	2.13E-05	10455786	ABCC9
2238	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10572397:ABCC9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10572397	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	2.13E-05	10572397	ABCC9
2239	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10834988:ABCC9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10834988	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	2.13E-05	10834988	ABCC9
2240	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10644842:ABCC9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10644842	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	2.13E-05	10644842	ABCC9
2241	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/3488:ABCC9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3488	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	0.001224635506	3488	ABCC9
2242	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10787580:ABCC9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10787580	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	2.13E-05	10787580	ABCC9
2243	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/9865602:ABCC9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9865602	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	2.13E-05	9865602	ABCC9
2244	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10318275:ABCC9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10318275	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	2.13E-05	10318275	ABCC9
2245	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/177852:ABCC9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/177852	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	2.13E-05	177852	ABCC9
2246	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10547789:ABCC9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10547789	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	2.13E-05	10547789	ABCC9
2247	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/44361142:ABCC9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44361142	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	2.13E-05	44361142	ABCC9
2248	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/9799392:ABCC9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9799392	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	2.13E-05	9799392	ABCC9
2249	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10341099:ABCC9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10341099	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	2.13E-05	10341099	ABCC9
2250	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10761920:ABCC9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10761920	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	2.13E-05	10761920	ABCC9
2251	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/9950829:ABCC9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9950829	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	2.13E-05	9950829	ABCC9
2252	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10738538:ABCC9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10738538	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	2.13E-05	10738538	ABCC9
2253	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10249251:ABCC9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10249251	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	2.13E-05	10249251	ABCC9
2254	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10522137:ABCC9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10522137	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	2.13E-05	10522137	ABCC9
2255	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10431921:ABCC9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10431921	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	2.13E-05	10431921	ABCC9
2256	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10667106:ABCC9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10667106	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	2.13E-05	10667106	ABCC9
2257	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/5240098:ABCC9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/5240098	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	2.13E-05	5240098	ABCC9
2258	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10022595:ABCC9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10022595	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	2.13E-05	10022595	ABCC9
2259	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/4397986:ABCC9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/4397986	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	2.13E-05	4397986	ABCC9
2260	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10787333:ABCC9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10787333	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	2.13E-05	10787333	ABCC9
2261	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10451456:ABCC9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10451456	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	2.13E-05	10451456	ABCC9
2262	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/4826:ABCC9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/4826	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	4.39E-05	4826	ABCC9
2263	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10572530:ABCC9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10572530	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	2.13E-05	10572530	ABCC9
2264	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/11508571:ABCC9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11508571	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	2.13E-05	11508571	ABCC9
2265	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10362210:ABCC9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10362210	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	2.13E-05	10362210	ABCC9
2266	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10784372:ABCC9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10784372	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	2.13E-05	10784372	ABCC9
2267	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/9800873:ABCC9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9800873	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	2.13E-05	9800873	ABCC9
2268	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10643113:ABCC9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10643113	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	2.13E-05	10643113	ABCC9
2269	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10501033:ABCC9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10501033	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	2.13E-05	10501033	ABCC9
2270	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10713175:ABCC9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10713175	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	2.13E-05	10713175	ABCC9
2271	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10621914:ABCC9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10621914	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	2.13E-05	10621914	ABCC9
2272		GO_ID	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://bio2rdf.org/GO/GO:0008282	http://chem2bio2rdf.org/uniprot/resource/GO_ID	8.04E-04		
2273	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/9862760:ABCC9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9862760	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	2.13E-05	9862760	ABCC9
2274	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10761999:ABCC9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10761999	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	2.13E-05	10761999	ABCC9
2275	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10546096:ABCC9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10546096	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	2.13E-05	10546096	ABCC9
2276	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10365187:ABCC9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10365187	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	2.13E-05	10365187	ABCC9
2277	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10692234:ABCC9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10692234	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	2.13E-05	10692234	ABCC9
2278	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/9799336:ABCC9	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9799336	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics	2.13E-05	9799336	ABCC9
2279		hprd	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9 (-) http://chem2bio2rdf.org/uniprot/resource/gene/LDHA	http://chem2bio2rdf.org/hprd	0.006224791023		
