node_or_edge	SUID	label	name	class	nodesize	Degree	source	target	interaction	evidence	uri
edge	2486	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/21183546				137	88	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/21183546:ABCC8	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	2485	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10456839				137	100	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10456839:ABCC8	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	2484	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9864804				137	113	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/9864804:ABCC8	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	2483	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10834192				137	119	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10834192:ABCC8	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	2482	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9885495				137	150	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/9885495:ABCC8	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	2481	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10692234				137	122	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10692234:ABCC8	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	2480	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10810351				137	64	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10810351:ABCC8	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	2479	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10321411				137	123	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10321411:ABCC8	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	2478	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10500343				137	70	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10500343:ABCC8	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	2477	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10621914				137	99	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10621914:ABCC8	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	2476	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/4397986				137	66	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/4397986:ABCC8	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	2475	hprd	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC8 (-) http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8				137	151	-		http://chem2bio2rdf.org/hprd
edge	2474	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10547789				137	121	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10547789:ABCC8	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	2473	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10787333				137	92	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10787333:ABCC8	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	2472	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10834988				137	89	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10834988:ABCC8	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	2471	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10738538				137	84	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10738538:ABCC8	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	2470	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10809911				137	161	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10809911:ABCC8	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	2469	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10621403				137	125	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10621403:ABCC8	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	2468	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10522137				137	81	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10522137:ABCC8	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	2467	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10737609				137	101	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10737609:ABCC8	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	2466	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10831890				137	128	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10831890:ABCC8	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	2465	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9948658				137	103	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/9948658:ABCC8	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	2464	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10572530				137	107	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10572530:ABCC8	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	2463	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10834289				137	158	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10834289:ABCC8	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	2462	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44293670				137	87	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/44293670:ABCC8	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	2461	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10249251				137	102	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10249251:ABCC8	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	2460	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9800873				137	133	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/9800873:ABCC8	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	2459	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10433766				137	153	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10433766:ABCC8	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	2458	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10524485				137	141	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10524485:ABCC8	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	2457	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10455786				137	105	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10455786:ABCC8	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	2456	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10667106				137	114	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10667106:ABCC8	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	2455	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/71191				137	108	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/71191:ABCC8	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	2454	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10501033				137	97	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10501033:ABCC8	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	2453	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10620412				137	109	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10620412:ABCC8	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	2452	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9865602				137	142	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/9865602:ABCC8	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	2451	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9799336				137	110	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/9799336:ABCC8	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	2450	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10546096				137	118	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10546096:ABCC8	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	2449	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44361142				137	76	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/44361142:ABCC8	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	2448	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10022595				137	86	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10022595:ABCC8	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	2447	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10667926				137	95	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10667926:ABCC8	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	2446	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10644163				137	78	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10644163:ABCC8	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	2445	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9930941				137	94	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/9930941:ABCC8	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	2444	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10318275				137	104	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10318275:ABCC8	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	2443	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10643113				137	116	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10643113:ABCC8	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	2442	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9799392				137	134	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/9799392:ABCC8	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	2441	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9947948				137	82	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/9947948:ABCC8	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	2440	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9797402				137	120	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/9797402:ABCC8	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	2439	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/177852				137	145	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/177852:ABCC8	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	2438	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10644842				137	130	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10644842:ABCC8	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	2437	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10761999				137	126	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10761999:ABCC8	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	2436	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10572397				137	143	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10572397:ABCC8	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	2435	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9841562				137	163	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/9841562:ABCC8	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	2434	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10784372				137	147	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10784372:ABCC8	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	2433	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44361253				137	71	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/44361253:ABCC8	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	2432	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9950829				137	111	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/9950829:ABCC8	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	2431	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10045948				137	72	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10045948:ABCC8	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	2430	hprd	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC8 (-) http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ11				137	75	-		http://chem2bio2rdf.org/hprd
edge	2429	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10787580				137	152	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10787580:ABCC8	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	2428	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/5240098				137	67	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/5240098:ABCC8	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	2427	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11508571				137	132	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/11508571:ABCC8	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	2426	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10365187				137	127	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10365187:ABCC8	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	2425	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10431921				137	80	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10431921:ABCC8	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	2424	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10713175				137	135	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10713175:ABCC8	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	2423	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10341099				137	93	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10341099:ABCC8	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	2422	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9864353				137	138	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/9864353:ABCC8	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	2421	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10811387				137	139	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10811387:ABCC8	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	2420	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10760503				137	83	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10760503:ABCC8	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	2419	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9819831				137	155	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/9819831:ABCC8	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	2418	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9886164				137	149	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/9886164:ABCC8	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	2417	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9862760				137	74	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/9862760:ABCC8	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	2416	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10761920				137	146	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10761920:ABCC8	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	2415	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10068147				137	160	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10068147:ABCC8	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	2414	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10667925				137	96	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10667925:ABCC8	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	2413	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10620857				137	69	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10620857:ABCC8	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	2412	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10810245				137	157	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10810245:ABCC8	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	2411	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10362210				137	154	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10362210:ABCC8	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	2410	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10690586				137	90	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10690586:ABCC8	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	2409	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10451456				137	124	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10451456:ABCC8	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	2408	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/21183546				137	88	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/21183546:ABCC8	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	2407	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10456839				137	100	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10456839:ABCC8	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	2406	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9864804				137	113	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/9864804:ABCC8	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	2405	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10834192				137	119	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10834192:ABCC8	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
edge	2404	hprd	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC8 (-) http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8				137	151	-		http://chem2bio2rdf.org/hprd
edge	2403	chemogenomics	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3488				137	85	-	http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/3488:ABCC8	http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics
