"SUID","AverageShortestPathLength","BetweennessCentrality","childnodes","class","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","label","name","NeighborhoodConnectivity","nodesize","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","startnode","Stress","TopologicalCoefficient"
"315","3.78019324","4.0947E-4","","GO","0.26453674","0.0","5","6","false","GO:0006813","http://bio2rdf.org/GO/GO:0006813","31.0","1.0","0","5","1","0.60282954","false","0","http://bio2rdf.org/GO/GO:0006813","no","2206.0","0.28037383"
"316","3.42753623","0.0037381","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/1150344	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/6604598	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/398788	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3246111	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/5391151	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3247186	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3235156	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/6604725	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/6604451	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/5771783	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/6604452	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/5771786	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/185838	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/62824	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/2735313	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3247107	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3234548	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/6540914	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/210230	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3247139	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/676035	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/6604902	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3932	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/6604309	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/319187	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/6604421	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/245251	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/221012	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/60602	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/19790	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/6603986	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/6604394	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/6604016	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3246339	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/6603826	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/6604794	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/6604866	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/6564523	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3247366	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/6604625	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3235175	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/124049	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/100633	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/442247	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/5771800	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/6604092	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3247292	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3247291	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3234407	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3247211	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/157702	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/157704	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/6603948	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/4564402	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3467590	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/6603728	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3233257	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3235451	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/6604734	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/6604735	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/5322064	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/5771792	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3235515	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/5771799	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/322968	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3233890	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3234412	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3423	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/250569	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/6603918	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/6604881	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/7329	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/101612	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/6604608	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/4788	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/6603770	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3247303	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/6604687	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3232722	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3234061	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/6604688	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/6419892	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3233607	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3235190	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9595233	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/676309	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/676307	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/122070	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/275196	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3247271	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/5771830	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/5771838	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3235436	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/6604695	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3085218	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/6604753	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/31411	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3246275	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3234475	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3247283	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3247320	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/6604933	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3246032	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/4552	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3246542	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3246543	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/224978	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3247089	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/6604820	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/656767	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3247085	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/5771842	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/5771843	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/1126532	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/389769	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3233351	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/5361192	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/6604385	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/47528	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/161930	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/157132	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3233456	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3247151	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/128618	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/107896	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/6604668	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/6604771	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3247098	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/5771593	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/1795902	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/5771846	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/6604781	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3233859	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3233526	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3247319	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3232738	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/5771844	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/6604378	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/409027	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3233750	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/6604176	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9595227	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/16677983	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/476416","pubchem_compound","0.29175476","0.0","2","6","false","6603881(144)","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/6603881","48.0","3.0","0","2","0","0.65320911","true","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/6603881","no","24070.0","0.5"
"317","4.00241546","5.634E-4","","pubchem_compound","0.24984912","0.0","2","6","false","3293","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3293","9.0","1.0","0","2","0","0.57108351","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3293","no","3260.0","0.5"
"318","4.26086957","0.00117146","","gene","0.23469388","0.0","4","7","false","GAS6","http://chem2bio2rdf.org/uniprot/resource/gene/GAS6","2.5","5.0","0","4","0","0.53416149","true","0","http://chem2bio2rdf.org/uniprot/resource/gene/GAS6","yes","9160.0","0.25"
"319","4.14009662","0.00210815","","gene","0.24154026","0.0","4","6","false","CCNB1","http://chem2bio2rdf.org/uniprot/resource/gene/CCNB1","9.66666667","1.0","0","4","1","0.55141477","false","0","http://chem2bio2rdf.org/uniprot/resource/gene/CCNB1","no","12136.0","0.34666667"
"320","4.13043478","0.00436991","","gene","0.24210526","0.0","8","6","false","CCND3","http://chem2bio2rdf.org/uniprot/resource/gene/CCND3","8.4","1.0","0","8","2","0.55279503","false","0","http://chem2bio2rdf.org/uniprot/resource/gene/CCND3","no","56002.0","0.296"
"321","4.56280193","2.6894E-4","","GO","0.21916358","0.0","6","6","false","GO:0000307","http://bio2rdf.org/GO/GO:0000307","5.0","1.0","0","6","2","0.4910283","false","0","http://bio2rdf.org/GO/GO:0000307","no","2422.0","0.44444444"
"322","3.75362319","0.00610413","","gene","0.26640927","0.0","5","5","false","CDKN1A","http://chem2bio2rdf.org/uniprot/resource/gene/CDKN1A","5.8","5.0","0","5","0","0.60662526","false","0","http://chem2bio2rdf.org/uniprot/resource/gene/CDKN1A","yes","44102.0","0.3"
"323","4.5821256","1.0232E-4","","pubchem_compound","0.21823933","0.0","2","6","false","3035200","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3035200","4.0","1.0","0","2","0","0.48826777","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3035200","no","760.0","0.5"
"324","3.79951691","0.0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9900730	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10810351	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/219048	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9819831	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9797402	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/5240098	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10620857	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10500343	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44361253	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10045948	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9862760	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44361142	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9922629	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10644163	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44379586	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11631402	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10431921	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10667926	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9947948	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10760503	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10738538	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9966294	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10022595	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9864353	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/21183546	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10834988	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10690586	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10787333	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10341099	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9930941	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10522137	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10667925	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10501033	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3019	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10621914	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10456839	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10737609	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10809911	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9948658	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10318275	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10455786	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10572530	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/71191	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9835694	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10620412	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9814249	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9799336	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9950829	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9864804	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10667106	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10643113	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10249251	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10546096	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10834192	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/4397986	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10547789	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10692234	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11696064	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10321411	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10451456	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10621403	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10761999	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10365187	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9974946	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10831890	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10644842	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10221321	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9799392	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10265073	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10713175	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44293670	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10811387	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3037766	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44379784	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10524485	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/21197802	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11617156	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10810245	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/177852	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10572397	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/824060	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10215525	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10761920	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10784372	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9886164	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9885495	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10787580	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11778085	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44331875	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9994121	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11230479	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10433766	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10362210	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9800873	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9865602	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10834289	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9948052	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11508571	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10068147	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3047758	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9841562","pubchem_compound","0.26319135","1.0","8","6","false","44379806(101)","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44379806","96.0","3.0","0","8","2","0.60006901","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44379806","no","0.0","0.90566038"
"325","3.79951691","1.8103E-4","","GO","0.26319135","0.0","3","6","false","GO:0005242","http://bio2rdf.org/GO/GO:0005242","38.33333333","1.0","0","3","0","0.60006901","false","0","http://bio2rdf.org/GO/GO:0005242","no","730.0","0.36963696"
"326","3.47584541","7.8024E-4","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/441243","pubchem_compound","0.28769979","0.0","2","5","false","5342(1)","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/5342","36.0","3.0","0","2","0","0.6463078","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/5342","no","21814.0","0.52238806"
"327","4.35507246","3.038E-5","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/78160","pubchem_compound","0.2296173","0.0","2","6","false","4763(1)","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/4763","19.0","3.0","0","2","0","0.52070393","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/4763","no","236.0","0.62068966"
"328","3.35024155","8.378E-4","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3033","pubchem_compound","0.29848594","0.0","2","6","false","3121(1)","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3121","59.0","3.0","0","2","0","0.66425121","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3121","no","21730.0","0.52727273"
"329","3.45652174","4.9465E-4","","pubchem_compound","0.28930818","0.0","4","6","false","89594","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/89594","62.5","1.0","0","4","2","0.64906832","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/89594","no","6206.0","0.53017241"
"330","3.42270531","0.00105272","","pubchem_compound","0.29216655","0.0","7","6","false","456201","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/456201","45.75","1.0","0","7","3","0.65389924","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/456201","no","12480.0","0.36983471"
"331","3.32608696","0.0011819","","pubchem_compound","0.30065359","0.0","3","6","false","1775","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/1775","54.66666667","1.0","0","3","0","0.66770186","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/1775","no","30898.0","0.47076023"
"332","4.28743961","8.4258E-4","","pubchem_compound","0.23323944","0.0","7","6","false","6540478","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/6540478","11.0","1.0","0","7","0","0.53036577","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/6540478","no","6958.0","0.25641026"
"333","4.37439614","1.2461E-4","","pubchem_compound","0.22860298","0.0","2","6","false","55245","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/55245","16.0","1.0","0","2","0","0.51794341","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/55245","no","942.0","0.53571429"
"334","4.29227053","3.3993E-4","","pubchem_compound","0.23297693","0.0","4","6","false","5833","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/5833","15.75","1.0","0","4","0","0.52967564","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/5833","no","3426.0","0.36875"
"335","3.41304348","0.00128476","","gene","0.29299363","0.0","4","5","false","SLCO1B1","http://chem2bio2rdf.org/uniprot/resource/gene/SLCO1B1","5.5","1.0","0","4","0","0.6552795","true","0","http://chem2bio2rdf.org/uniprot/resource/gene/SLCO1B1","no","13768.0","0.375"
"336","3.0410628","0.00689497","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/122068	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/42626024	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/16745311	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44428924	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/16099905	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/24871527	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44192200	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/16072099","pubchem_compound","0.32883241","0.0","17","4","false","2165","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/2165","59.66666667","1.0","0","17","5","0.7084196","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/2165","no","82846.0","0.39111111"
"337","2.56763285","0.06940608","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/122068	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/16745311	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/24871527	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44428924	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/16099905	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/53232	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/42626024	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44192200	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/16072099","pubchem_compound","0.38946378","0.0","19","4","false","5505","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/5505","57.375","5.0","0","19","5","0.77605245","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/5505","yes","600936.0","0.23392116"
"338","3.81884058","8.7802E-4","","gene","0.26185958","0.0","2","6","false","SLC22A1","http://chem2bio2rdf.org/uniprot/resource/gene/SLC22A1","6.0","1.0","0","2","0","0.59730849","false","0","http://chem2bio2rdf.org/uniprot/resource/gene/SLC22A1","no","6388.0","0.55555556"
"339","3.43719807","6.4674E-4","","pubchem_compound","0.29093465","0.0","3","5","false","53232","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/53232","31.33333333","1.0","0","3","0","0.65182885","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/53232","no","5760.0","0.41552511"
"340","3.70772947","0.00332208","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/985","pubchem_compound","0.26970684","0.0","6","6","false","3672","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3672","16.75","1.0","0","6","1","0.6131815","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3672","no","34462.0","0.28125"
