"SUID","EdgeBetweenness","evidence","interaction","label","name","selected","shared interaction","shared name","uri","weight"
"2810","146.9715533","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10667926:KCNJ8","-","chemogenomics","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10667926","false","-","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10667926","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","2.93794628359E-6"
"2811","146.9715533","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/44361253:KCNJ8","-","chemogenomics","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44361253","false","-","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44361253","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","2.93794628359E-6"
"2812","146.9715533","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10451456:KCNJ8","-","chemogenomics","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10451456","false","-","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10451456","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","2.93794628359E-6"
"2813","146.9715533","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/9862760:KCNJ8","-","chemogenomics","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9862760","false","-","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9862760","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","2.93794628359E-6"
"2814","146.9715533","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10667925:KCNJ8","-","chemogenomics","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10667925","false","-","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10667925","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","2.93794628359E-6"
"2815","146.9715533","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10761999:KCNJ8","-","chemogenomics","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10761999","false","-","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10761999","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","2.93794628359E-6"
"2816","146.9715533","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10667106:KCNJ8","-","chemogenomics","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10667106","false","-","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10667106","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","2.93794628359E-6"
"2817","146.9715533","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10572397:KCNJ8","-","chemogenomics","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10572397","false","-","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10572397","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","2.93794628359E-6"
"2818","146.9715533","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10834192:KCNJ8","-","chemogenomics","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10834192","false","-","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10834192","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","2.93794628359E-6"
"2819","146.9715533","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10522137:KCNJ8","-","chemogenomics","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10522137","false","-","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10522137","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","2.93794628359E-6"
"2820","146.9715533","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/9947948:KCNJ8","-","chemogenomics","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9947948","false","-","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9947948","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","2.93794628359E-6"
"2821","146.9715533","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10621403:KCNJ8","-","chemogenomics","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10621403","false","-","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10621403","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","2.93794628359E-6"
"2822","146.9715533","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/9886164:KCNJ8","-","chemogenomics","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9886164","false","-","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9886164","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","3.18242008611E-5"
"2823","146.9715533","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/5240098:KCNJ8","-","chemogenomics","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/5240098","false","-","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/5240098","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","2.93794628359E-6"
"2824","80.09848969","","-","hprd","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9","false","-","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9","http://chem2bio2rdf.org/hprd","0.00261974077567"
"2825","146.9715533","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10546096:KCNJ8","-","chemogenomics","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10546096","false","-","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10546096","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","2.93794628359E-6"
"2826","146.9715533","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/44361142:KCNJ8","-","chemogenomics","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44361142","false","-","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44361142","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","2.93794628359E-6"
"2827","146.9715533","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/177852:KCNJ8","-","chemogenomics","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/177852","false","-","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/177852","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","2.93794628359E-6"
"2828","146.9715533","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10524485:KCNJ8","-","chemogenomics","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10524485","false","-","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10524485","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","2.93794628359E-6"
"2829","146.9715533","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/44293670:KCNJ8","-","chemogenomics","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44293670","false","-","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44293670","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","2.93794628359E-6"
"2830","146.9715533","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10810351:KCNJ8","-","chemogenomics","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10810351","false","-","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10810351","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","2.93794628359E-6"
"2831","146.9715533","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10760503:KCNJ8","-","chemogenomics","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10760503","false","-","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10760503","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","2.93794628359E-6"
"2832","146.9715533","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10811387:KCNJ8","-","chemogenomics","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10811387","false","-","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10811387","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","2.93794628359E-6"
"2833","146.9715533","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10621914:KCNJ8","-","chemogenomics","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10621914","false","-","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10621914","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","2.93794628359E-6"
"2834","146.9715533","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10784372:KCNJ8","-","chemogenomics","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10784372","false","-","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10784372","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","2.93794628359E-6"
"2835","146.9715533","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10456839:KCNJ8","-","chemogenomics","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10456839","false","-","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10456839","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","2.93794628359E-6"
"2836","146.9715533","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/9950829:KCNJ8","-","chemogenomics","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9950829","false","-","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9950829","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","2.93794628359E-6"
"2837","142.56140351","","-","hprd","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ11","false","-","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ11","http://chem2bio2rdf.org/hprd","0.00448360102426"
"2838","146.9715533","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10692234:KCNJ8","-","chemogenomics","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10692234","false","-","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10692234","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","2.93794628359E-6"
"2839","146.9715533","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10341099:KCNJ8","-","chemogenomics","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10341099","false","-","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10341099","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","2.93794628359E-6"
"2840","146.9715533","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10362210:KCNJ8","-","chemogenomics","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10362210","false","-","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10362210","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","2.93794628359E-6"
"2841","146.9715533","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/9885495:KCNJ8","-","chemogenomics","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9885495","false","-","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9885495","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","2.93794628359E-6"
"2842","214.35660737","","-","GO_ID","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://bio2rdf.org/GO/GO:0010107","false","-","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://bio2rdf.org/GO/GO:0010107","http://chem2bio2rdf.org/uniprot/resource/GO_ID","6.92595499651E-4"
"2843","335.20375285","","-","hprd","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/uniprot/resource/gene/ABCC8","false","-","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/uniprot/resource/gene/ABCC8","http://chem2bio2rdf.org/hprd","0.00168497445642"
"2844","214.35660737","","-","GO_ID","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://bio2rdf.org/GO/GO:0008282","false","-","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://bio2rdf.org/GO/GO:0008282","http://chem2bio2rdf.org/uniprot/resource/GO_ID","6.92595499651E-4"
"2845","146.9715533","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10737609:KCNJ8","-","chemogenomics","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10737609","false","-","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10737609","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","2.93794628359E-6"
"2846","146.9715533","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10068147:KCNJ8","-","chemogenomics","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10068147","false","-","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10068147","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","2.93794628359E-6"
"2847","5303.50580924","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/3488:KCNJ8","-","chemogenomics","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3488","false","-","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3488","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","2.63236332568E-4"
"2848","309.29554928","","-","GO_ID","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://bio2rdf.org/GO/GO:0015272","false","-","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://bio2rdf.org/GO/GO:0015272","http://chem2bio2rdf.org/uniprot/resource/GO_ID","6.92595499651E-4"
"2849","146.9715533","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10572530:KCNJ8","-","chemogenomics","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10572530","false","-","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10572530","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","2.93794628359E-6"
"2850","146.9715533","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10620412:KCNJ8","-","chemogenomics","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10620412","false","-","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10620412","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","2.93794628359E-6"
"2851","146.9715533","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10810245:KCNJ8","-","chemogenomics","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10810245","false","-","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10810245","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","2.93794628359E-6"
"2852","146.9715533","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10547789:KCNJ8","-","chemogenomics","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10547789","false","-","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10547789","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","2.93794628359E-6"
"2853","146.9715533","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10501033:KCNJ8","-","chemogenomics","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10501033","false","-","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10501033","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","2.93794628359E-6"
"2854","146.20661754","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/9797402:KCNJ8","-","chemogenomics","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9797402","false","-","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9797402","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","6.51627334103E-6"
"2855","146.9715533","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/9841562:KCNJ8","-","chemogenomics","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9841562","false","-","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9841562","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","2.93794628359E-6"
"2856","146.9715533","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10365187:KCNJ8","-","chemogenomics","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10365187","false","-","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10365187","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","2.93794628359E-6"
"2857","146.26877003","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/71191:KCNJ8","-","chemogenomics","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/71191","false","-","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/71191","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","6.51627334103E-6"
"2858","146.9715533","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/4397986:KCNJ8","-","chemogenomics","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/4397986","false","-","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/4397986","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","2.93794628359E-6"
"2859","146.9715533","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10787333:KCNJ8","-","chemogenomics","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10787333","false","-","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10787333","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","2.93794628359E-6"
"2860","146.9715533","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10644163:KCNJ8","-","chemogenomics","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10644163","false","-","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10644163","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","2.93794628359E-6"
"2861","146.9715533","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/10761920:KCNJ8","-","chemogenomics","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10761920","false","-","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10761920","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","2.93794628359E-6"
"2862","146.9715533","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/9799336:KCNJ8","-","chemogenomics","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9799336","false","-","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9799336","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","2.93794628359E-6"
"2863","146.9715533","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/9819831:KCNJ8","-","chemogenomics","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9819831","false","-","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9819831","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","2.93794628359E-6"
"2864","146.9715533","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/9948658:KCNJ8","-","chemogenomics","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9948658","false","-","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9948658","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","3.18242008611E-5"
"2865","146.9715533","http://cheminfov.informatics.indiana.edu/rest/Chem2Bio2RDF/cid_gene/9864804:KCNJ8","-","chemogenomics","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9864804","false","-","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8 (-) http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9864804","http://chem2bio2rdf.org/chemogenomics/resource/chemogenomics","2.93794628359E-6"
